raceId;driverId;stop;lap;time;duration;milliseconds
1004;822;1;12;1899-12-30 14:33:30,000;29,794;29794
1004;815;1;12;1899-12-30 14:34:04,000;29,924;29924
1007;817;1;12;1899-12-30 13:29:44,000;22,022;22022
1007;807;1;12;1899-12-30 13:30:08,000;23,037;23037
1007;838;1;12;1899-12-30 13:30:25,000;22,174;22174
1010;8;1;12;1899-12-30 16:31:50,000;23,299;23299
1011;822;1;12;1899-12-30 18:33:08,000;24,865;24865
1011;807;1;12;1899-12-30 18:33:19,000;25,498;25498
1011;826;1;12;1899-12-30 18:33:44,000;26,508;26508
1011;847;1;12;1899-12-30 18:33:46,000;24,633;24633
1013;822;1;12;1899-12-30 16:35:24,000;20,006;20006
1013;832;1;12;1899-12-30 16:35:58,000;19,755;19755
1013;848;1;12;1899-12-30 16:36:16,000;20,72;20720
1016;826;1;12;1899-12-30 14:28:56,000;23,825;23825
1019;842;1;12;1899-12-30 14:31:30,000;27,905;27905
1019;817;1;12;1899-12-30 14:31:41,000;28,416;28416
1019;826;1;12;1899-12-30 14:31:52,000;29,377;29377
1024;826;1;12;1899-12-30 20:35:59,000;28,799;28799
1030;844;1;12;1899-12-30 17:34:14,000;21,697;21697
1030;20;1;12;1899-12-30 17:34:22,000;25,771;25771
1030;832;1;12;1899-12-30 17:34:43,000;21,928;21928
1034;817;1;12;1899-12-30 14:35:22,000;29,559;29559
1034;846;1;12;1899-12-30 14:35:24,000;30,289;30289
1034;839;1;12;1899-12-30 14:35:26,000;30,768;30768
1034;20;1;12;1899-12-30 14:35:27,000;29,439;29439
1034;842;1;12;1899-12-30 14:35:29,000;29,414;29414
1034;841;1;12;1899-12-30 14:35:30,000;28,355;28355
1034;8;1;12;1899-12-30 14:35:35,000;36,59;36590
1034;847;1;12;1899-12-30 14:35:36,000;29,302;29302
1034;849;1;12;1899-12-30 14:35:42,000;31,371;31371
1035;846;1;12;1899-12-30 14:31:56,000;27,949;27949
1044;848;1;12;1899-12-30 13:36:22,000;22,602;22602
841;13;1;13;1899-12-30 17:24:10,000;23,842;23842
841;22;1;13;1899-12-30 17:24:29,000;23,643;23643
842;20;1;13;1899-12-30 16:26:17,000;23,019;23019
842;2;1;13;1899-12-30 16:26:28,000;23,9;23900
842;18;1;13;1899-12-30 16:26:29,000;22,4;22400
842;13;1;13;1899-12-30 16:26:30,000;29,224;29224
842;15;1;13;1899-12-30 16:27:03,000;25,516;25516
844;18;1;13;1899-12-30 15:23:57,000;21,368;21368
844;155;1;13;1899-12-30 15:24:09,000;21,82;21820
844;153;1;13;1899-12-30 15:24:25,000;22,713;22713
844;15;1;13;1899-12-30 15:24:28,000;23,066;23066
845;16;1;13;1899-12-30 14:23:57,000;20,773;20773
848;17;1;13;1899-12-30 14:26:28,000;20,465;20465
849;20;1;13;1899-12-30 13:27:22,000;24,818;24818
849;13;1;13;1899-12-30 13:27:39,000;24,159;24159
851;30;1;13;1899-12-30 14:26:02,000;21,948;21948
851;153;1;13;1899-12-30 14:26:24,000;23,734;23734
851;15;1;13;1899-12-30 14:26:49,000;23,118;23118
851;817;1;13;1899-12-30 14:27:04,000;22,844;22844
852;16;1;13;1899-12-30 14:29:31,000;22,773;22773
852;22;1;13;1899-12-30 14:29:38,000;21,818;21818
852;817;1;13;1899-12-30 14:30:19,000;23,78;23780
852;15;1;13;1899-12-30 14:30:20,000;22,159;22159
852;816;1;13;1899-12-30 14:30:22,000;22,939;22939
853;814;1;13;1899-12-30 14:25:33,000;21,87;21870
854;24;1;13;1899-12-30 20:30:31,000;34,329;34329
855;816;1;13;1899-12-30 15:26:41,000;23,013;23013
856;18;1;13;1899-12-30 15:26:42,000;20,766;20766
856;3;1;13;1899-12-30 15:26:43,000;20,091;20091
856;811;1;13;1899-12-30 15:27:10,000;21,163;21163
856;5;1;13;1899-12-30 15:27:13,000;21,951;21951
859;808;1;13;1899-12-30 14:20:39,000;21,169;21169
860;4;1;13;1899-12-30 17:24:04,000;22,035;22035
860;155;1;13;1899-12-30 17:24:20,000;25,346;25346
860;814;1;13;1899-12-30 17:24:21,000;24,933;24933
861;37;1;13;1899-12-30 17:26:36,000;15,684;15684
862;3;1;13;1899-12-30 15:26:17,000;21,113;21113
864;5;1;13;1899-12-30 14:23:37,000;21,29;21290
866;814;1;13;1899-12-30 14:20:45,000;21,489;21489
866;30;1;13;1899-12-30 14:20:47,000;21,807;21807
867;1;1;13;1899-12-30 14:26:30,000;19,355;19355
867;808;1;13;1899-12-30 14:26:58,000;20,726;20726
868;13;1;13;1899-12-30 13:24:56,000;25,325;25325
868;8;1;13;1899-12-30 13:24:58,000;25,581;25581
868;819;1;13;1899-12-30 13:25:46,000;26,313;26313
869;813;1;13;1899-12-30 14:21:05,000;19,646;19646
869;5;1;13;1899-12-30 14:21:24,000;19,385;19385
871;807;1;13;1899-12-30 14:33:14,000;22,152;22152
872;813;1;13;1899-12-30 14:23:38,000;22,97;22970
873;813;1;13;1899-12-30 20:29:11,000;30,234;30234
873;8;1;13;1899-12-30 20:29:37,000;29,669;29669
873;10;1;13;1899-12-30 20:30:01,000;30,977;30977
874;18;1;13;1899-12-30 15:26:28,000;20,233;20233
874;8;1;13;1899-12-30 15:26:35,000;20,901;20901
874;807;1;13;1899-12-30 15:26:38,000;21,007;21007
874;814;1;13;1899-12-30 15:26:54,000;21,063;21063
875;1;1;13;1899-12-30 15:26:44,000;19,638;19638
875;807;1;13;1899-12-30 15:26:59,000;22,125;22125
875;154;1;13;1899-12-30 15:27:00,000;21,681;21681
875;30;1;13;1899-12-30 15:27:06,000;20,087;20087
875;818;1;13;1899-12-30 15:27:09,000;20,865;20865
875;5;1;13;1899-12-30 15:27:25,000;21,896;21896
877;20;1;13;1899-12-30 17:31:03,000;24,962;24962
878;155;1;13;1899-12-30 13:26:55,000;24,079;24079
879;39;1;13;1899-12-30 14:22:30,000;27,113;27113
879;819;1;13;1899-12-30 14:22:37,000;24,427;24427
880;1;1;13;1899-12-30 17:23:56,000;22,155;22155
883;822;1;13;1899-12-30 15:26:40,000;22,729;22729
884;821;1;13;1899-12-30 14:23:38,000;22,144;22144
886;17;1;13;1899-12-30 14:20:32,000;20,716;20716
886;818;1;13;1899-12-30 14:20:45,000;21,9;21900
886;815;1;13;1899-12-30 14:21:03,000;20,427;20427
887;20;1;13;1899-12-30 13:24:55,000;24,159;24159
887;815;1;13;1899-12-30 13:25:16,000;24,596;24596
888;154;1;13;1899-12-30 14:25:00,000;20,273;20273
890;154;1;13;1899-12-30 14:22:46,000;22,054;22054
890;8;1;13;1899-12-30 14:22:56,000;22,161;22161
890;819;1;13;1899-12-30 14:23:32,000;22,465;22465
891;4;1;13;1899-12-30 14:29:10,000;22,631;22631
891;17;1;13;1899-12-30 14:29:16,000;23,004;23004
891;815;1;13;1899-12-30 14:29:25,000;17,378;17378
892;1;1;13;1899-12-30 14:23:23,000;24,46;24460
893;17;1;13;1899-12-30 20:28:48,000;29,031;29031
893;18;1;13;1899-12-30 20:28:57,000;29,284;29284
893;807;1;13;1899-12-30 20:29:01,000;29,91;29910
893;823;1;13;1899-12-30 20:29:27,000;30,161;30161
893;822;1;13;1899-12-30 20:29:30,000;31,792;31792
895;4;1;13;1899-12-30 15:25:26,000;22,645;22645
896;154;1;13;1899-12-30 15:23:59,000;23,648;23648
901;20;1;13;1899-12-30 16:27:33,000;24,432;24432
901;18;1;13;1899-12-30 16:27:49,000;24,841;24841
902;13;1;13;1899-12-30 18:26:30,000;24,528;24528
902;8;1;13;1899-12-30 18:26:37,000;25,009;25009
902;154;1;13;1899-12-30 18:26:50,000;25,192;25192
903;3;1;13;1899-12-30 15:26:51,000;23,277;23277
906;817;1;13;1899-12-30 14:25:36,000;23,606;23606
907;1;1;13;1899-12-30 14:19:10,000;22,226;22226
909;18;1;13;1899-12-30 14:22:30,000;22,604;22604
909;817;1;13;1899-12-30 14:22:38,000;19,05;19050
909;818;1;13;1899-12-30 14:22:39,000;20,274;20274
911;18;1;13;1899-12-30 14:29:34,000;22,8;22800
913;1;1;13;1899-12-30 20:28:41,000;29,422;29422
913;825;1;13;1899-12-30 20:29:15,000;28,684;28684
918;13;1;13;1899-12-30 17:27:05,000;22,054;22054
918;818;1;13;1899-12-30 17:27:37,000;22,919;22919
928;20;1;13;1899-12-30 14:26:23,000;22,488;22488
928;13;1;13;1899-12-30 14:26:33,000;23,145;23145
929;20;1;13;1899-12-30 18:25:38,000;24,509;24509
929;4;1;13;1899-12-30 18:26:08,000;25,37;25370
930;1;1;13;1899-12-30 14:23:49,000;24,586;24586
930;817;1;13;1899-12-30 14:24:18,000;22,44;22440
930;830;1;13;1899-12-30 14:24:19,000;24,396;24396
934;8;1;13;1899-12-30 13:26:56,000;28,974;28974
936;822;1;13;1899-12-30 14:25:47,000;22,974;22974
936;826;1;13;1899-12-30 14:25:51,000;22,072;22072
937;1;1;13;1899-12-30 14:32:13,000;22,403;22403
939;20;1;13;1899-12-30 20:28:04,000;29,172;29172
939;817;1;13;1899-12-30 20:28:10,000;31,307;31307
939;8;1;13;1899-12-30 20:28:15,000;30,031;30031
939;1;1;13;1899-12-30 20:28:21,000;28,917;28917
939;3;1;13;1899-12-30 20:28:30,000;30,562;30562
939;822;1;13;1899-12-30 20:28:34,000;29,26;29260
939;815;1;13;1899-12-30 20:28:45,000;29,732;29732
939;831;1;13;1899-12-30 20:28:53,000;29,679;29679
939;18;1;13;1899-12-30 20:28:57,000;;65317
939;834;1;13;1899-12-30 20:29:50,000;31,18;31180
940;20;1;13;1899-12-30 14:25:21,000;23,074;23074
940;828;1;13;1899-12-30 14:26:01,000;23,418;23418
941;4;1;13;1899-12-30 14:29:42,000;29,539;29539
941;833;1;13;1899-12-30 14:30:08,000;35,072;35072
943;832;1;13;1899-12-30 13:21:59,000;23,128;23128
944;3;1;13;1899-12-30 14:19:39,000;25,039;25039
944;20;1;13;1899-12-30 14:19:44,000;23,801;23801
944;4;1;13;1899-12-30 14:20:14,000;22,981;22981
948;20;1;13;1899-12-30 16:27:17,000;21,339;21339
948;830;1;13;1899-12-30 16:27:32,000;22,303;22303
949;3;1;13;1899-12-30 18:25:02,000;24,934;24934
949;1;1;13;1899-12-30 18:25:20,000;24,512;24512
949;828;1;13;1899-12-30 18:25:47,000;24,775;24775
951;836;1;13;1899-12-30 15:29:06,000;31,433;31433
953;20;1;13;1899-12-30 14:25:55,000;25,114;25114
954;832;1;13;1899-12-30 14:21:10,000;23,517;23517
954;821;1;13;1899-12-30 14:21:13,000;23,412;23412
956;836;1;13;1899-12-30 14:19:05,000;22,613;22613
959;20;1;13;1899-12-30 14:20:57,000;19,23;19230
959;18;1;13;1899-12-30 14:21:12,000;19,427;19427
959;837;1;13;1899-12-30 14:21:38,000;31,317;31317
961;822;1;13;1899-12-30 14:22:38,000;24,161;24161
961;830;1;13;1899-12-30 14:22:46,000;24,61;24610
961;4;1;13;1899-12-30 14:22:49,000;26,843;26843
961;826;1;13;1899-12-30 14:23:07,000;25,183;25183
964;1;1;13;1899-12-30 14:25:25,000;22,989;22989
964;832;1;13;1899-12-30 14:25:40,000;22,986;22986
964;836;1;13;1899-12-30 14:26:05,000;24,63;24630
965;821;1;13;1899-12-30 14:27:00,000;24,47;24470
965;825;1;13;1899-12-30 14:27:04,000;24,31;24310
965;836;1;13;1899-12-30 14:27:10,000;26,059;26059
966;826;1;13;1899-12-30 13:23:20,000;22,665;22665
967;830;1;13;1899-12-30 14:33:11,000;24,186;24186
967;817;1;13;1899-12-30 14:33:32,000;24,623;24623
971;822;1;13;1899-12-30 18:24:52,000;28,368;28368
971;1;1;13;1899-12-30 18:24:59,000;30,687;30687
971;817;1;13;1899-12-30 18:24:59,000;25,312;25312
971;13;1;13;1899-12-30 18:25:06,000;25,704;25704
971;807;1;13;1899-12-30 18:25:13,000;26,634;26634
971;815;1;13;1899-12-30 18:25:24,000;24,332;24332
971;835;1;13;1899-12-30 18:25:31,000;27,466;27466
971;4;1;13;1899-12-30 18:25:31,000;24,922;24922
971;826;1;13;1899-12-30 18:25:35,000;25,204;25204
973;825;1;13;1899-12-30 14:22:35,000;22,703;22703
973;832;1;13;1899-12-30 14:22:36,000;22,432;22432
976;840;1;13;1899-12-30 17:28:26,000;22,625;22625
976;807;1;13;1899-12-30 17:28:32,000;21,263;21263
980;822;1;13;1899-12-30 14:27:44,000;22,963;22963
981;832;1;13;1899-12-30 14:22:44,000;24,865;24865
983;838;1;13;1899-12-30 15:25:04,000;24,58;24580
983;835;1;13;1899-12-30 15:25:12,000;25,558;25558
990;825;1;13;1899-12-30 18:35:49,000;25,106;25106
991;807;1;13;1899-12-30 14:35:30,000;23,654;23654
994;843;1;13;1899-12-30 15:30:14,000;24,326;24326
995;807;1;13;1899-12-30 14:32:32,000;24,521;24521
998;8;1;13;1899-12-30 14:33:39,000;38,573;38573
998;4;1;13;1899-12-30 14:34:09,000;28,669;28669
998;815;1;13;1899-12-30 14:34:17,000;28,651;28651
1004;20;1;13;1899-12-30 14:35:13,000;29,798;29798
1007;830;1;13;1899-12-30 13:31:00,000;22,175;22175
1007;844;1;13;1899-12-30 13:31:39,000;22,588;22588
1010;807;1;13;1899-12-30 16:33:19,000;21,588;21588
1010;815;1;13;1899-12-30 16:33:28,000;23,234;23234
1011;844;1;13;1899-12-30 18:34:36,000;24,518;24518
1011;1;1;13;1899-12-30 18:34:41,000;24,255;24255
1013;1;1;13;1899-12-30 16:37:17,000;19,993;19993
1019;844;1;13;1899-12-30 14:32:59,000;28,558;28558
1019;830;1;13;1899-12-30 14:33:00,000;27,827;27827
1019;846;1;13;1899-12-30 14:33:12,000;28,275;28275
1019;848;1;13;1899-12-30 14:33:18,000;28,954;28954
1019;807;1;13;1899-12-30 14:33:19,000;28,926;28926
1019;840;1;13;1899-12-30 14:33:24,000;30,4;30400
1022;842;1;13;1899-12-30 15:41:31,000;22,772;22772
1024;815;1;13;1899-12-30 20:37:45,000;29,082;29082
1028;830;1;13;1899-12-30 13:35:21,000;23,716;23716
1030;848;1;13;1899-12-30 17:36:11,000;22,028;22028
1034;1;1;13;1899-12-30 14:37:01,000;28,805;28805
1034;822;1;13;1899-12-30 14:37:06,000;30,571;30571
1034;830;1;13;1899-12-30 14:37:10,000;28,208;28208
1034;844;1;13;1899-12-30 14:37:21,000;29,52;29520
1034;832;1;13;1899-12-30 14:37:27,000;28,487;28487
1034;840;1;13;1899-12-30 14:37:32,000;28,716;28716
1035;822;1;13;1899-12-30 14:33:10,000;28,408;28408
1041;822;1;13;1899-12-30 14:33:18,000;22,625;22625
1043;844;1;13;1899-12-30 13:30:49,000;30,243;30243
1043;846;1;13;1899-12-30 13:30:56,000;29,683;29683
1043;839;1;13;1899-12-30 13:30:59,000;30,559;30559
841;17;1;11;1899-12-30 17:20:48,000;23,426;23426
842;814;1;11;1899-12-30 16:23:16,000;22,773;22773
843;814;1;11;1899-12-30 15:22:57,000;21,989;21989
844;20;1;11;1899-12-30 15:20:32,000;20,623;20623
844;814;1;11;1899-12-30 15:21:00,000;20,775;20775
844;813;1;11;1899-12-30 15:21:09,000;23,881;23881
845;1;1;11;1899-12-30 14:19:57,000;19,761;19761
845;808;1;11;1899-12-30 14:20:14,000;21,856;21856
845;3;1;11;1899-12-30 14:20:17,000;20,647;20647
845;13;1;11;1899-12-30 14:20:19,000;20,8;20800
845;153;1;11;1899-12-30 14:20:28,000;20,741;20741
845;22;1;11;1899-12-30 14:20:48,000;29,936;29936
848;2;1;11;1899-12-30 14:23:23,000;22,114;22114
848;22;1;11;1899-12-30 14:23:27,000;21,163;21163
848;155;1;11;1899-12-30 14:23:29,000;23,492;23492
849;18;1;11;1899-12-30 13:24:05,000;25,07;25070
849;16;1;11;1899-12-30 13:24:13,000;25,737;25737
849;155;1;11;1899-12-30 13:24:19,000;28,448;28448
849;813;1;11;1899-12-30 13:24:27,000;26,238;26238
849;67;1;11;1899-12-30 13:24:30,000;26,279;26279
849;808;1;11;1899-12-30 13:24:37,000;24,88;24880
849;22;1;11;1899-12-30 13:24:38,000;25,86;25860
849;10;1;11;1899-12-30 13:24:52,000;25,416;25416
849;24;1;11;1899-12-30 13:25:12,000;26,643;26643
849;816;1;11;1899-12-30 13:25:14,000;28,742;28742
851;18;1;11;1899-12-30 14:22:29,000;21,786;21786
851;814;1;11;1899-12-30 14:22:46,000;22,262;22262
851;813;1;11;1899-12-30 14:23:04,000;23,397;23397
851;2;1;11;1899-12-30 14:23:12,000;21,371;21371
851;10;1;11;1899-12-30 14:23:27,000;22,222;22222
851;816;1;11;1899-12-30 14:23:32,000;25,337;25337
852;3;1;11;1899-12-30 14:25:16,000;23,09;23090
852;24;1;11;1899-12-30 14:26:05,000;21,766;21766
854;13;1;11;1899-12-30 20:25:14,000;30,29;30290
854;1;1;11;1899-12-30 20:25:15,000;30,142;30142
854;16;1;11;1899-12-30 20:25:25,000;30,718;30718
854;813;1;11;1899-12-30 20:25:39,000;30,888;30888
854;67;1;11;1899-12-30 20:25:50,000;32,827;32827
854;5;1;11;1899-12-30 20:25:56,000;32,202;32202
855;13;1;11;1899-12-30 15:22:19,000;21,313;21313
855;67;1;11;1899-12-30 15:22:41,000;21,849;21849
855;15;1;11;1899-12-30 15:22:59,000;21,636;21636
855;817;1;11;1899-12-30 15:23:13,000;23,723;23723
856;814;1;11;1899-12-30 15:23:25,000;22,075;22075
860;13;1;11;1899-12-30 17:21:08,000;22,313;22313
862;18;1;11;1899-12-30 15:22:56,000;20,563;20563
862;154;1;11;1899-12-30 15:23:04,000;21,184;21184
862;814;1;11;1899-12-30 15:23:08,000;20,387;20387
862;813;1;11;1899-12-30 15:23:09,000;21,569;21569
862;818;1;11;1899-12-30 15:23:22,000;22,835;22835
863;20;1;11;1899-12-30 15:22:02,000;22,017;22017
863;8;1;11;1899-12-30 15:22:13,000;22,412;22412
863;813;1;11;1899-12-30 15:22:27,000;22,868;22868
864;813;1;11;1899-12-30 14:20:01,000;20,62;20620
864;8;1;11;1899-12-30 14:20:05,000;19,777;19777
864;817;1;11;1899-12-30 14:20:29,000;21,101;21101
864;39;1;11;1899-12-30 14:20:59,000;21,518;21518
867;13;1;11;1899-12-30 14:23:08,000;20,498;20498
867;819;1;11;1899-12-30 14:23:43,000;31,636;31636
868;813;1;11;1899-12-30 13:21:39,000;25,63;25630
868;815;1;11;1899-12-30 13:21:41,000;25,192;25192
869;8;1;11;1899-12-30 14:18:20,000;18,002;18002
871;8;1;11;1899-12-30 14:29:22,000;20,383;20383
871;17;1;11;1899-12-30 14:29:28,000;20,908;20908
871;10;1;11;1899-12-30 14:29:54,000;22,463;22463
873;4;1;11;1899-12-30 20:25:22,000;29,557;29557
873;30;1;11;1899-12-30 20:25:39,000;30,879;30879
873;817;1;11;1899-12-30 20:25:50,000;30,992;30992
883;819;1;11;1899-12-30 15:23:21,000;22,912;22912
884;18;1;11;1899-12-30 14:20:44,000;18,81;18810
886;819;1;11;1899-12-30 14:18:33,000;22,184;22184
887;8;1;11;1899-12-30 13:21:52,000;24,992;24992
887;817;1;11;1899-12-30 13:21:54,000;29,446;29446
887;18;1;11;1899-12-30 13:22:03,000;24,745;24745
887;824;1;11;1899-12-30 13:22:28,000;25,729;25729
890;20;1;11;1899-12-30 14:19:47,000;21,343;21343
890;13;1;11;1899-12-30 14:19:57,000;23,012;23012
890;807;1;11;1899-12-30 14:20:17,000;22,303;22303
891;1;1;11;1899-12-30 14:25:16,000;23,397;23397
891;16;1;11;1899-12-30 14:25:37,000;23,327;23327
891;813;1;11;1899-12-30 14:25:40,000;27,059;27059
893;821;1;11;1899-12-30 20:25:19,000;29,364;29364
893;818;1;11;1899-12-30 20:25:28,000;29,736;29736
893;819;1;11;1899-12-30 20:25:52,000;31,841;31841
893;820;1;11;1899-12-30 20:25:57,000;30,497;30497
894;20;1;11;1899-12-30 15:23:22,000;22,662;22662
894;8;1;11;1899-12-30 15:23:39,000;22,924;22924
895;17;1;11;1899-12-30 15:21:54,000;23,617;23617
895;13;1;11;1899-12-30 15:22:06,000;22,946;22946
895;8;1;11;1899-12-30 15:22:11,000;23,313;23313
895;820;1;11;1899-12-30 15:22:39,000;23,648;23648
900;18;1;11;1899-12-30 17:26:02,000;22,411;22411
901;4;1;11;1899-12-30 16:24:00,000;24,466;24466
901;16;1;11;1899-12-30 16:24:25,000;25,998;25998
901;828;1;11;1899-12-30 16:24:33,000;30,04;30040
902;828;1;11;1899-12-30 18:23:34,000;25,367;25367
902;820;1;11;1899-12-30 18:23:35,000;25,858;25858
903;4;1;11;1899-12-30 15:23:16,000;22,776;22776
903;807;1;11;1899-12-30 15:23:24,000;23,438;23438
903;155;1;11;1899-12-30 15:23:49,000;24,883;24883
903;813;1;11;1899-12-30 15:23:51,000;24,01;24010
903;824;1;11;1899-12-30 15:23:56,000;24,784;24784
906;154;1;11;1899-12-30 14:23:03,000;23,943;23943
907;3;1;11;1899-12-30 14:16:41,000;21,474;21474
907;16;1;11;1899-12-30 14:17:03,000;22,96;22960
911;817;1;11;1899-12-30 14:25:27,000;22,913;22913
911;825;1;11;1899-12-30 14:25:37,000;23,115;23115
911;16;1;11;1899-12-30 14:25:53,000;23,755;23755
911;828;1;11;1899-12-30 14:26:12,000;24,083;24083
911;820;1;11;1899-12-30 14:26:13,000;23,734;23734
913;8;1;11;1899-12-30 20:25:15,000;29,702;29702
913;822;1;11;1899-12-30 20:25:21,000;30,34;30340
913;818;1;11;1899-12-30 20:25:26,000;29,806;29806
913;813;1;11;1899-12-30 20:25:40,000;29,96;29960
915;817;1;11;1899-12-30 15:23:27,000;30,006;30006
918;3;1;11;1899-12-30 17:23:26,000;21,741;21741
928;813;1;11;1899-12-30 14:23:09,000;22,47;22470
928;815;1;11;1899-12-30 14:23:19,000;22,829;22829
929;828;1;11;1899-12-30 18:22:33,000;26,045;26045
929;832;1;11;1899-12-30 18:22:40,000;32,647;32647
930;826;1;11;1899-12-30 14:21:18,000;22,667;22667
930;18;1;11;1899-12-30 14:21:23,000;22,589;22589
934;817;1;11;1899-12-30 13:23:42,000;28,464;28464
937;8;1;11;1899-12-30 14:28:44,000;22,578;22578
937;18;1;11;1899-12-30 14:29:15,000;24,083;24083
939;807;1;11;1899-12-30 20:24:36,000;30,868;30868
940;822;1;11;1899-12-30 14:22:04,000;23,542;23542
940;154;1;11;1899-12-30 14:22:12,000;23,793;23793
943;154;1;11;1899-12-30 13:19:15,000;22,735;22735
944;822;1;11;1899-12-30 14:17:18,000;23,736;23736
944;830;1;11;1899-12-30 14:17:28,000;24,166;24166
945;1;1;11;1899-12-30 17:23:20,000;21,346;21346
948;13;1;11;1899-12-30 16:24:32,000;21,55;21550
948;836;1;11;1899-12-30 16:24:47,000;26,206;26206
948;828;1;11;1899-12-30 16:24:51,000;22,357;22357
949;154;1;11;1899-12-30 18:22:08,000;25,739;25739
949;836;1;11;1899-12-30 18:22:24,000;26,236;26236
951;832;1;11;1899-12-30 15:25:31,000;30,805;30805
952;817;1;11;1899-12-30 14:21:44,000;21,738;21738
952;4;1;11;1899-12-30 14:22:02,000;21,795;21795
952;835;1;11;1899-12-30 14:22:09,000;23,283;23283
952;836;1;11;1899-12-30 14:22:14,000;24,554;24554
953;828;1;11;1899-12-30 14:22:52,000;27,176;27176
953;837;1;11;1899-12-30 14:22:57,000;29,117;29117
954;20;1;11;1899-12-30 14:17:58,000;22,597;22597
954;8;1;11;1899-12-30 14:18:14,000;22,82;22820
954;836;1;11;1899-12-30 14:18:36,000;24,784;24784
955;835;1;11;1899-12-30 17:24:54,000;20,965;20965
956;825;1;11;1899-12-30 14:16:43,000;22,033;22033
958;831;1;11;1899-12-30 14:19:45,000;22,778;22778
959;830;1;11;1899-12-30 14:18:08,000;19,017;19017
959;3;1;11;1899-12-30 14:18:12,000;19,693;19693
959;825;1;11;1899-12-30 14:18:33,000;19,034;19034
964;807;1;11;1899-12-30 14:22:12,000;22,832;22832
964;821;1;11;1899-12-30 14:22:18,000;24,11;24110
965;1;1;11;1899-12-30 14:22:40,000;23,601;23601
965;13;1;11;1899-12-30 14:23:03,000;24,093;24093
965;832;1;11;1899-12-30 14:23:06,000;24,778;24778
965;4;1;11;1899-12-30 14:23:10,000;23,683;23683
966;154;1;11;1899-12-30 13:20:31,000;22,957;22957
971;830;1;11;1899-12-30 18:21:30,000;25,174;25174
971;839;1;11;1899-12-30 18:21:47,000;24,664;24664
971;836;1;11;1899-12-30 18:21:59,000;26,542;26542
975;807;1;11;1899-12-30 14:19:40,000;26,764;26764
975;835;1;11;1899-12-30 14:19:55,000;24,423;24423
975;828;1;11;1899-12-30 14:19:57,000;24,047;24047
980;807;1;11;1899-12-30 14:24:21,000;23,507;23507
980;13;1;11;1899-12-30 14:24:38,000;22,667;22667
981;825;1;11;1899-12-30 14:19:43,000;24,384;24384
983;13;1;11;1899-12-30 15:21:49,000;23,791;23791
983;154;1;11;1899-12-30 15:22:00,000;24,912;24912
988;840;1;11;1899-12-30 17:23:10,000;21,613;21613
991;839;1;11;1899-12-30 14:32:18,000;23,281;23281
995;839;1;11;1899-12-30 14:29:59,000;25,353;25353
1004;828;1;11;1899-12-30 14:32:34,000;30,051;30051
1004;838;1;11;1899-12-30 14:32:55,000;29,636;29636
1006;1;1;11;1899-12-30 13:32:38,000;23,693;23693
1007;1;1;11;1899-12-30 13:28:21,000;22,269;22269
1007;822;1;11;1899-12-30 13:28:30,000;22,105;22105
1007;832;1;11;1899-12-30 13:28:40,000;22,66;22660
1007;845;1;11;1899-12-30 13:29:04,000;22,732;22732
1011;830;1;11;1899-12-30 18:31:32,000;24,199;24199
1011;9;1;11;1899-12-30 18:32:04,000;24,667;24667
1012;807;1;11;1899-12-30 14:32:24,000;24,107;24107
1013;20;1;11;1899-12-30 16:33:45,000;19,981;19981
1015;1;1;11;1899-12-30 15:27:03,000;24,266;24266
1015;822;1;11;1899-12-30 15:27:11,000;25,03;25030
1015;830;1;11;1899-12-30 15:27:12,000;24,011;24011
1015;20;1;11;1899-12-30 15:27:12,000;24,483;24483
